id,year,revtotal,member,overallaccountscore,activitysum,revperstudent,diststudachievescore,diststudentgrowthscore,pctlep,pctwhite,pctswd,pctecondisad,insttype,largegroupby,groupbyvalue,groupcount,studentcount,schoolname,initenroll,instloc,instlevel
3332,2017-18,15402819.08,1106,66.9,846859,13926.59952983725,59.9,55.6,0.132,0.676,0.108,0.359,Public,All Students,All Students,51,1,Marshall High,Later Enrollment,Out-of-State,2-Year
3332,2017-18,15402819.08,1106,66.9,846859,13926.59952983725,59.9,55.6,0.132,0.676,0.108,0.359,Public,All Students,All Students,51,1,Marshall High,Second Fall,In-State,4-Year
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,34,Marshfield High,First Fall,In-State,2-Year
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,73,Marshfield High,First Fall,In-State,4-Year
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,33,Marshfield High,First Fall,In-State,Multiple
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,1,Marshfield High,First Fall,Multiple,2-Year
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,3,Marshfield High,First Fall,Multiple,4-Year
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,1,Marshfield High,First Fall,Multiple,Multiple
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,13,Marshfield High,First Fall,Out-of-State,4-Year
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,3,Marshfield High,First Fall,Out-of-State,Multiple
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,5,Marshfield High,Later Enrollment,In-State,2-Year
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,1,Marshfield High,Later Enrollment,In-State,4-Year
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,5,Marshfield High,Second Fall,In-State,2-Year
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,1,Marshfield High,Second Fall,In-State,4-Year
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,4,Marshfield High,Second Fall,In-State,Multiple
3339,2017-18,50474602.42,3974,75,1940688,12701.208459989935,74.3,64.1,0.017,0.881,0.122,0.279,Public,All Students,All Students,218,1,Marshfield High,Second Fall,Multiple,2-Year
3360,2017-18,21195877.65,1448,71.1,639347,14638.037051104971,55.7,76.5,0.014,0.873,0.123,0.522,Public,All Students,All Students,62,12,Mauston High,First Fall,In-State,2-Year
3360,2017-18,21195877.65,1448,71.1,639347,14638.037051104971,55.7,76.5,0.014,0.873,0.123,0.522,Public,All Students,All Students,62,25,Mauston High,First Fall,In-State,4-Year
3360,2017-18,21195877.65,1448,71.1,639347,14638.037051104971,55.7,76.5,0.014,0.873,0.123,0.522,Public,All Students,All Students,62,6,Mauston High,First Fall,In-State,Multiple
3360,2017-18,21195877.65,1448,71.1,639347,14638.037051104971,55.7,76.5,0.014,0.873,0.123,0.522,Public,All Students,All Students,62,3,Mauston High,First Fall,Multiple,Multiple
3360,2017-18,21195877.65,1448,71.1,639347,14638.037051104971,55.7,76.5,0.014,0.873,0.123,0.522,Public,All Students,All Students,62,2,Mauston High,First Fall,Out-of-State,4-Year
3360,2017-18,21195877.65,1448,71.1,639347,14638.037051104971,55.7,76.5,0.014,0.873,0.123,0.522,Public,All Students,All Students,62,4,Mauston High,Second Fall,In-State,2-Year
3360,2017-18,21195877.65,1448,71.1,639347,14638.037051104971,55.7,76.5,0.014,0.873,0.123,0.522,Public,All Students,All Students,62,1,Mauston High,Second Fall,In-State,4-Year
3367,2017-18,15764940.3,1089,67.5,1002017.42,14476.529201101928,62.8,49,0.022,0.898,0.108,0.298,Public,All Students,All Students,66,13,Mayville High,First Fall,In-State,2-Year
3367,2017-18,15764940.3,1089,67.5,1002017.42,14476.529201101928,62.8,49,0.022,0.898,0.108,0.298,Public,All Students,All Students,66,20,Mayville High,First Fall,In-State,4-Year
3367,2017-18,15764940.3,1089,67.5,1002017.42,14476.529201101928,62.8,49,0.022,0.898,0.108,0.298,Public,All Students,All Students,66,1,Mayville High,First Fall,In-State,Multiple
3367,2017-18,15764940.3,1089,67.5,1002017.42,14476.529201101928,62.8,49,0.022,0.898,0.108,0.298,Public,All Students,All Students,66,2,Mayville High,First Fall,Multiple,4-Year
3367,2017-18,15764940.3,1089,67.5,1002017.42,14476.529201101928,62.8,49,0.022,0.898,0.108,0.298,Public,All Students,All Students,66,4,Mayville High,First Fall,Multiple,Multiple
3367,2017-18,15764940.3,1089,67.5,1002017.42,14476.529201101928,62.8,49,0.022,0.898,0.108,0.298,Public,All Students,All Students,66,2,Mayville High,First Fall,Out-of-State,4-Year
3367,2017-18,15764940.3,1089,67.5,1002017.42,14476.529201101928,62.8,49,0.022,0.898,0.108,0.298,Public,All Students,All Students,66,2,Mayville High,First Fall,Out-of-State,Multiple
3367,2017-18,15764940.3,1089,67.5,1002017.42,14476.529201101928,62.8,49,0.022,0.898,0.108,0.298,Public,All Students,All Students,66,2,Mayville High,Later Enrollment,In-State,2-Year
3367,2017-18,15764940.3,1089,67.5,1002017.42,14476.529201101928,62.8,49,0.022,0.898,0.108,0.298,Public,All Students,All Students,66,5,Mayville High,Second Fall,In-State,2-Year
3367,2017-18,15764940.3,1089,67.5,1002017.42,14476.529201101928,62.8,49,0.022,0.898,0.108,0.298,Public,All Students,All Students,66,2,Mayville High,Second Fall,In-State,4-Year
3367,2017-18,15764940.3,1089,67.5,1002017.42,14476.529201101928,62.8,49,0.022,0.898,0.108,0.298,Public,All Students,All Students,66,1,Mayville High,Second Fall,Multiple,Multiple
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,133,26,McFarland High,First Fall,In-State,2-Year
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,133,39,McFarland High,First Fall,In-State,4-Year
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,133,14,McFarland High,First Fall,In-State,Multiple
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,133,1,McFarland High,First Fall,Multiple,4-Year
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,133,2,McFarland High,First Fall,Multiple,Multiple
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,133,12,McFarland High,First Fall,Out-of-State,4-Year
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,133,2,McFarland High,Later Enrollment,In-State,2-Year
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,133,10,McFarland High,Second Fall,In-State,2-Year
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,77,28,Wisconsin Virtual Academy High (WIVA),First Fall,In-State,2-Year
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,77,6,Wisconsin Virtual Academy High (WIVA),First Fall,In-State,4-Year
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,77,8,Wisconsin Virtual Academy High (WIVA),First Fall,In-State,Multiple
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,77,2,Wisconsin Virtual Academy High (WIVA),First Fall,Multiple,Multiple
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,77,1,Wisconsin Virtual Academy High (WIVA),First Fall,Out-of-State,2-Year
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,77,1,Wisconsin Virtual Academy High (WIVA),First Fall,Out-of-State,4-Year
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,77,2,Wisconsin Virtual Academy High (WIVA),First Fall,Out-of-State,Multiple
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,77,6,Wisconsin Virtual Academy High (WIVA),Later Enrollment,In-State,2-Year
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,77,1,Wisconsin Virtual Academy High (WIVA),Later Enrollment,Out-of-State,4-Year
3381,2017-18,33224228.99,2213,78.1,2470494.09,15013.20785811116,82.2,71.7,0.02,0.855,0.118,0.128,Public,All Students,All Students,77,6,Wisconsin Virtual Academy High (WIVA),Second Fall,In-State,2-Year
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,92,33,Medford High,First Fall,In-State,2-Year
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,92,29,Medford High,First Fall,In-State,4-Year
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,92,11,Medford High,First Fall,In-State,Multiple
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,92,1,Medford High,First Fall,Multiple,4-Year
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,92,2,Medford High,First Fall,Multiple,Multiple
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,92,1,Medford High,First Fall,Out-of-State,4-Year
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,92,4,Medford High,Later Enrollment,In-State,2-Year
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,92,1,Medford High,Later Enrollment,Out-of-State,2-Year
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,92,5,Medford High,Second Fall,In-State,2-Year
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,92,1,Medford High,Second Fall,In-State,4-Year
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,92,1,Medford High,Second Fall,Out-of-State,4-Year
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,8,6,Rural Virtual Academy,First Fall,In-State,2-Year
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,8,1,Rural Virtual Academy,First Fall,In-State,4-Year
3409,2017-18,25584644.41,2134,68.8,858826,11989.055487347703,68.1,60.3,0.016,0.927,0.148,0.356,Public,All Students,All Students,8,1,Rural Virtual Academy,Later Enrollment,In-State,2-Year
3427,2017-18,4108847.44,308,79.8,247532,13340.413766233765,58,75.5,0,0.893,0.211,0.611,Public,All Students,All Students,15,7,Mellen Public School,First Fall,In-State,2-Year
3427,2017-18,4108847.44,308,79.8,247532,13340.413766233765,58,75.5,0,0.893,0.211,0.611,Public,All Students,All Students,15,3,Mellen Public School,First Fall,In-State,4-Year
3427,2017-18,4108847.44,308,79.8,247532,13340.413766233765,58,75.5,0,0.893,0.211,0.611,Public,All Students,All Students,15,2,Mellen Public School,First Fall,Out-of-State,2-Year
3427,2017-18,4108847.44,308,79.8,247532,13340.413766233765,58,75.5,0,0.893,0.211,0.611,Public,All Students,All Students,15,1,Mellen Public School,First Fall,Out-of-State,4-Year
3428,2017-18,11763772.7,771,71.1,672851.16,15257.811543450063,68.5,61.3,0.03,0.891,0.175,0.393,Public,All Students,All Students,30,9,Melrose-Mindoro Junior/Senior High,First Fall,In-State,2-Year
3428,2017-18,11763772.7,771,71.1,672851.16,15257.811543450063,68.5,61.3,0.03,0.891,0.175,0.393,Public,All Students,All Students,30,7,Melrose-Mindoro Junior/Senior High,First Fall,In-State,4-Year
3428,2017-18,11763772.7,771,71.1,672851.16,15257.811543450063,68.5,61.3,0.03,0.891,0.175,0.393,Public,All Students,All Students,30,1,Melrose-Mindoro Junior/Senior High,First Fall,Multiple,2-Year
3428,2017-18,11763772.7,771,71.1,672851.16,15257.811543450063,68.5,61.3,0.03,0.891,0.175,0.393,Public,All Students,All Students,30,1,Melrose-Mindoro Junior/Senior High,First Fall,Out-of-State,2-Year
3428,2017-18,11763772.7,771,71.1,672851.16,15257.811543450063,68.5,61.3,0.03,0.891,0.175,0.393,Public,All Students,All Students,30,4,Melrose-Mindoro Junior/Senior High,First Fall,Out-of-State,4-Year
3428,2017-18,11763772.7,771,71.1,672851.16,15257.811543450063,68.5,61.3,0.03,0.891,0.175,0.393,Public,All Students,All Students,30,2,Melrose-Mindoro Junior/Senior High,First Fall,Out-of-State,Multiple
3428,2017-18,11763772.7,771,71.1,672851.16,15257.811543450063,68.5,61.3,0.03,0.891,0.175,0.393,Public,All Students,All Students,30,1,Melrose-Mindoro Junior/Senior High,Later Enrollment,In-State,2-Year
3428,2017-18,11763772.7,771,71.1,672851.16,15257.811543450063,68.5,61.3,0.03,0.891,0.175,0.393,Public,All Students,All Students,30,2,Melrose-Mindoro Junior/Senior High,Second Fall,In-State,2-Year
3430,2017-18,54578203.69,3731,73.4,1209156,14628.304392924148,59.4,70.8,0.139,0.63,0.152,0.565,Public,All Students,All Students,121,2,Menasha High,First Fall,Out-of-State,4-Year
3430,2017-18,54578203.69,3731,73.4,1209156,14628.304392924148,59.4,70.8,0.139,0.63,0.152,0.565,Public,All Students,All Students,121,3,Menasha High,Later Enrollment,In-State,2-Year
3430,2017-18,54578203.69,3731,73.4,1209156,14628.304392924148,59.4,70.8,0.139,0.63,0.152,0.565,Public,All Students,All Students,121,1,Menasha High,Later Enrollment,Out-of-State,2-Year
3430,2017-18,54578203.69,3731,73.4,1209156,14628.304392924148,59.4,70.8,0.139,0.63,0.152,0.565,Public,All Students,All Students,121,9,Menasha High,Second Fall,In-State,2-Year
3430,2017-18,54578203.69,3731,73.4,1209156,14628.304392924148,59.4,70.8,0.139,0.63,0.152,0.565,Public,All Students,All Students,121,1,Menasha High,Second Fall,In-State,4-Year
3430,2017-18,54578203.69,3731,73.4,1209156,14628.304392924148,59.4,70.8,0.139,0.63,0.152,0.565,Public,All Students,All Students,121,3,Menasha High,Second Fall,Out-of-State,4-Year
3430,2017-18,54578203.69,3731,73.4,1209156,14628.304392924148,59.4,70.8,0.139,0.63,0.152,0.565,Public,All Students,All Students,121,1,Menasha High,Second Fall,Out-of-State,Multiple
3430,2017-18,54578203.69,3731,73.4,1209156,14628.304392924148,59.4,70.8,0.139,0.63,0.152,0.565,Public,All Students,All Students,121,18,Menasha High,First Fall,In-State,2-Year
3430,2017-18,54578203.69,3731,73.4,1209156,14628.304392924148,59.4,70.8,0.139,0.63,0.152,0.565,Public,All Students,All Students,121,39,Menasha High,First Fall,In-State,4-Year
3430,2017-18,54578203.69,3731,73.4,1209156,14628.304392924148,59.4,70.8,0.139,0.63,0.152,0.565,Public,All Students,All Students,121,11,Menasha High,First Fall,In-State,Multiple
3430,2017-18,54578203.69,3731,73.4,1209156,14628.304392924148,59.4,70.8,0.139,0.63,0.152,0.565,Public,All Students,All Students,121,3,Menasha High,First Fall,Multiple,4-Year
3430,2017-18,54578203.69,3731,73.4,1209156,14628.304392924148,59.4,70.8,0.139,0.63,0.152,0.565,Public,All Students,All Students,121,14,Menasha High,First Fall,Multiple,Multiple
3434,2017-18,20258905.27,938,56.8,821697,21597.98003198294,19.7,57.5,0.001,0.005,0.211,0.915,Public,All Students,All Students,24,4,Menominee Indian High,First Fall,In-State,2-Year
3434,2017-18,20258905.27,938,56.8,821697,21597.98003198294,19.7,57.5,0.001,0.005,0.211,0.915,Public,All Students,All Students,24,2,Menominee Indian High,First Fall,In-State,4-Year
3434,2017-18,20258905.27,938,56.8,821697,21597.98003198294,19.7,57.5,0.001,0.005,0.211,0.915,Public,All Students,All Students,24,2,Menominee Indian High,First Fall,Out-of-State,4-Year
3434,2017-18,20258905.27,938,56.8,821697,21597.98003198294,19.7,57.5,0.001,0.005,0.211,0.915,Public,All Students,All Students,24,1,Menominee Indian High,Later Enrollment,In-State,4-Year
3434,2017-18,20258905.27,938,56.8,821697,21597.98003198294,19.7,57.5,0.001,0.005,0.211,0.915,Public,All Students,All Students,24,4,Menominee Indian High,Second Fall,In-State,2-Year
3434,2017-18,20258905.27,938,56.8,821697,21597.98003198294,19.7,57.5,0.001,0.005,0.211,0.915,Public,All Students,All Students,24,1,Menominee Indian High,Second Fall,In-State,4-Year
3437,2017-18,55268321.63,3820,81.2,1753565,14468.14702356021,78.6,65.1,0.021,0.746,0.116,0.149,Public,All Students,All Students,232,19,Menomonee Falls High,First Fall,In-State,2-Year
3437,2017-18,55268321.63,3820,81.2,1753565,14468.14702356021,78.6,65.1,0.021,0.746,0.116,0.149,Public,All Students,All Students,232,103,Menomonee Falls High,First Fall,In-State,4-Year
3437,2017-18,55268321.63,3820,81.2,1753565,14468.14702356021,78.6,65.1,0.021,0.746,0.116,0.149,Public,All Students,All Students,232,11,Menomonee Falls High,First Fall,In-State,Multiple
3437,2017-18,55268321.63,3820,81.2,1753565,14468.14702356021,78.6,65.1,0.021,0.746,0.116,0.149,Public,All Students,All Students,232,3,Menomonee Falls High,First Fall,Multiple,4-Year
